EPSC697D1,Thesis Preparation 1,4.5
EPSC697D2,Thesis Preparation 1,4.5
EPSC697N1,Thesis Preparation 1,4.5
EPSC697N2,Thesis Preparation 1,4.5
EPSC698,Thesis Preparation 2,12
EPSC698D1,Thesis Preparation 2,6
EPSC698D2,Thesis Preparation 2,6
EPSC698N1,Thesis Preparation 2,6
EPSC698N2,Thesis Preparation 2,6
EPSC699,Thesis Preparation 3,12
EPSC699D1,Thesis Preparation 3,6
EPSC699D2,Thesis Preparation 3,6
EPSC699N1,Thesis Preparation 3,6
EPSC699N2,Thesis Preparation 3,6
EPSC700,Preliminary Doctoral Examination,N/A
EPSC700D1,Preliminary Doctoral Examination,N/A
EPSC700D2,Preliminary Doctoral Examination,N/A
EPSC715,Instrumental Analysis,3
EPSC725,Independent Studies 1,3
EPSC726,Independent Studies 2,3
ESYS104,The Earth System,3
ESYS200,Earth System Processes,3
ESYS300,Investigating the Earth System,3
ESYS301,Earth System Modelling,3
ESYS480D1,Honours Research Project,3
ESYS480D2,Honours Research Project,3
ESYS480N1,Honours Research Project,3
ESYS480N2,Honours Research Project,3
ESYS500,Earth System Applications,3
EXMD401,Physiology and Biochemistry Endocrine Systems,3
EXMD501,Clinical Applications of Regenerative Medicine,3
EXMD502,Advanced Endocrinology 1,3
EXMD503,Advanced Endocrinology 02,3
EXMD504,Biology of Cancer,3
EXMD505,Directed Readings in Regenerative Medicine,3
EXMD506,Advanced Applied Cardiovascular Physiology,3
EXMD507,Advanced Applied Respiratory Physiology,3
EXMD508,Advanced Topics in Respiration,3
EXMD509,Gastrointestinal Physiology and Pathology,3
EXMD510,Bioanalytical Separation Methods,3
EXMD511,Joint Venturing with Industry,3
EXMD521,Computational Methods Single-Cell Analytics,3
EXMD600,Principles of Clinical Research,3
EXMD601,Real World Applications of Data Science and Informatics,3
EXMD602,Techniques in Molecular Genetics,3
EXMD603,Seminars in Endocrinology,3
EXMD604,Recent Advances in Cellular and Molecular Biology 1,3
EXMD605,Recent Advances in Cellular and Molecular Biology 2,3
EXMD607,Molecular Control of Cell Growth,3
EXMD608,Molecular Embryology,3
EXMD609,Cellular Methods in Medical Research,3
EXMD610,Molecular Methods in Medical Research,3
EXMD611D1,Seminars in Oncology,3
EXMD611D2,Seminars in Oncology,3
EXMD614,Environmental Carcinogenesis,3
EXMD615,Essentials of Glycobiology,3
EXMD616,Molecular and Cell Biology Topics,3
EXMD617,Workshop in Clinical Trials 1,1
EXMD618,Workshop in Clinical Trials 2,1
EXMD619,Workshop in Clinical Trials 3,1
EXMD620,Clinical Trials and Research 1,1
EXMD621,Seminars in Biomedical Research 1,3
EXMD622,Seminars in Biomedical Research 2,3
EXMD624,Seminars in Biomedical Research 4,3
EXMD625,Clinical Trials and Research 2,1
EXMD626,Clinical Trials and Research 3,1
EXMD627,Practicum in Clinical Research,18
EXMD627D1,Practicum in Clinical Research,9
EXMD627D2,Practicum in Clinical Research,9
EXMD629,Reproductive Medicine and Assisted Reproductive Technology,3
EXMD630,Developing Digital Innovations for Health Impact,3
EXMD632,Recent Advances in Virology and Antiviral Therapeutics,3
EXMD633,Clinical Aspects of Research in Respiratory Diseases,3
EXMD634,Quantitative Research Methods,3
EXMD635D1,Experimental/Clinical Oncology,3
EXMD635D2,Experimental/Clinical Oncology,3
EXMD636,Fundamentals of Research: Shaping and Situating Research,3
EXMD640,Experimental Medicine Topic 1,3
EXMD641,Experimental Medicine Topic 2,3
EXMD642,Experimental Medicine Topic 3,3
EXMD647,Epigenetics and Cancer,3
EXMD670,Principles of Environmental Health Sciences,3
EXMD671,Principles of Environmental Health Sciences 2,3
EXMD690,Master's Thesis Research 1,3
EXMD691,Master's Thesis Research 2,6
EXMD692,Master's Thesis Research 3,9
EXMD693,Master's Thesis Research 4,12
EXMD694,Master's Thesis Research 5,12
EXMD701,Comprehensive Oral Examination,N/A
EXMD701D1,Comprehensive Oral Examination,N/A
EXMD701D2,Comprehensive Oral Examination,N/A
EXSU500,Artificial Intelligence in Medicine,3
EXSU501,Medical Technology Internship 1,6
EXSU502,Medical Technology Internship 2,6
EXSU505,Trends in Precision Oncology,3
EXSU601,Knowledge Management 1,3
EXSU602,Knowledge Management 2,3
EXSU603,Surgical Education Foundations,3
EXSU605,Biomedical Research Innovation,3
EXSU606,Statistics for Surgical Research,3
EXSU610,Surgical Outcomes Research Foundations,3
EXSU619,The Hospital Environment,3
EXSU620,Surgical Innovation 1,3
EXSU621,Surgical Innovation 2,3
EXSU622D1,Surgery Research Project 1,6
EXSU622D2,Surgery Research Project 1,6
EXSU622N1,Surgery Research Project 1,6
EXSU622N2,Surgery Research Project 1,6
EXSU623,Surgery Research Project 2,6
EXSU630,Medical and Simulation Technologies,3
EXSU637,Research Project,9
EXSU637D1,Research Project,4.5
EXSU637D2,Research Project,4.5
EXSU684,Signal Transduction,3
EXSU690,M.Sc. Research 1,4
EXSU690D1,M.Sc. Research 1,2
EXSU690D2,M.Sc. Research 1,2
EXSU690N1,M.Sc. Research 1,2
EXSU690N2,M.Sc. Research 1,2
EXSU691,M.Sc. Research 2,4
EXSU691D1,M.Sc. Research 2,2
EXSU691D2,M.Sc. Research 2,2
EXSU691N1,M.Sc. Research 2,2
EXSU691N2,M.Sc. Research 2,2
EXSU692,M.Sc. Research 3,4
EXSU692D1,M.Sc. Research 3,2
EXSU692D2,M.Sc. Research 3,2
EXSU692N1,M.Sc. Research 3,2
EXSU692N2,M.Sc. Research 3,2
EXSU693,M.Sc. Thesis,18
EXSU693D1,M.Sc. Thesis,9
EXSU693D2,M.Sc. Thesis,9
EXSU693N1,M.Sc. Thesis,9
EXSU693N2,M.Sc. Thesis,9
EXSU700,Comprehensive Examination,N/A
EXSU700D1,Comprehensive Examination,N/A
EXSU700D2,Comprehensive Examination,N/A
FACC100,Introduction to the Engineering Profession,1
FACC200,Industrial Practicum 1,N/A
FACC201,Industrial Practicum 2,N/A
FACC202,Industrial Practicum 3,N/A
FACC203,Industrial Practicum,N/A
FACC204,Industrial Practicum 5,N/A
FACC205,Industrial Practicum 6,N/A
FACC210,MIAE Industrial Practicum 1,N/A
FACC211,MIAE Industrial Practicum 2,N/A
FACC212,MIAE Industrial Practicum 3,N/A
FACC213,MIAE Industrial Practicum,N/A
FACC220,Law for Architects and Engineers,3
FACC250,Responsibilities of the Professional Engineer,N/A
FACC300,Engineering Economy,3
FACC351,Summer Undergraduate Research Experience 1,N/A
FACC352,Summer Undergraduate Research Experience 2,N/A
FACC353,Summer Undergraduate Research Experience 3,N/A
FACC354,Summer Undergraduate Research Experience,N/A
FACC400,Engineering Professional Practice,1
FACC500,Technology Business Plan Design,3
FACC501,Technology Business Plan Project,3
FACC510,Selected Topics in the Faculty of Engineering 1,3
FACC511,Selected Topics in the Faculty of Engineering 2,3
FAES200,Internship 1,N/A
FAES201,Internship 1B,N/A
FAES300,Internship 2,3
FAES301,Internship 2B,3
FAES310,Agribusiness Entrepreneurship,3
FAES313,Special Topics 03,3
FAES323,Special Topics 04,3
FAES371,Special Topics 01,1
FAES372,Special Topics 02,2
FAES401,Honours Research Project 1,6
FAES402,Honours Research Project 2,6
FAES405,Honours Project 1,3
FAES406,Honours Project 2,3
FDSC200,Introduction to Food Science,3
FDSC213,Analytical Chemistry 1,3
FDSC230,Organic Chemistry,4
FDSC231,Organic Chemistry Lecture,3
FDSC232,Organic Chemistry Laboratory,1
FDSC233,Physical Chemistry,3
FDSC251,Food Chemistry 1,3
FDSC300,Principles of Food Analysis 1,3
FDSC305,Food Chemistry 2,3
FDSC310,Post Harvest Fruit and Vegetable Technology,3
FDSC315,Separation Techniques in Food Analysis 1,3
FDSC319,Food Commodities,3
FDSC330,Food Processing,3
FDSC334,Analysis of Food Toxins and Toxicants,3
FDSC400,Food Packaging,3
FDSC405,Food Product Development,3
FDSC442,Food Microbiology,3
FDSC475,Introduction to Cannabis and Cannabinoids,3
FDSC476,Contaminants in Cannabis,3
FDSC477,Introduction to Cannabis Product Design,3
FDSC480,Food Industry Internship,12
FDSC490,Research Project 1,3
FDSC491,Research Project 2,3
FDSC495D1,Food Science Seminar,1.5
FDSC495D2,Food Science Seminar,1.5
FDSC495N1,Food Science Seminar,1.5
FDSC495N2,Food Science Seminar,1.5
FDSC497,Professional Seminar: Food,1.5
FDSC515,Enzymology,3
FDSC516,Flavour Chemistry,3
FDSC519,Advanced Food Processing,3
FDSC520,Biophysical Chemistry of Food,3
FDSC525,Food Quality Assurance,3
FDSC536,Food Traceability,3
FDSC537,Nutraceutical Chemistry,3
FDSC538,Food Science in Perspective,3
FDSC540,Sensory Evaluation of Foods,3
FDSC545,Advances in Food Microbiology,3
FDSC555,Comparative Food Law,3
FDSC624,Current Food Safety Issues,3
FDSC626,Food Safety Risk Assessment,3
FDSC634,Food Toxins and Toxicants,3
FDSC651,Principles of Food Analysis 2,3
FDSC652,Separation Techniques in Food Analysis 2,3
FDSC690,M.Sc. Literature Review,8
FDSC691,M.Sc. Research Protocol,7
FDSC692,M.Sc. Thesis,15
FDSC695,M.Sc. Graduate Seminar 1,3
FDSC696,M.Sc. Graduate Seminar 2,3
FDSC697,M.Sc. Project Part 1,6
FDSC698,M.Sc. Project Part 2,6
FDSC700,Comprehensive Preliminary Examination,N/A
FDSC725,Advanced Topics in Food Science,3
FDSC797,Ph.D. Graduate Seminar 1,3
FDSC798,Ph.D. Graduate Seminar 2,3
FIGANU0,Arts U0 Advising,N/A
FIGEJS01,Novice &amp; Veteran Teachers,N/A
FIGEJS02,Opportunities for Youth Action,N/A
FIGEJS03,To Be a Leader,N/A
FIGEJS04,Community &amp; School Success,N/A
FIGEJS05,,N/A
FIGEJS06,,N/A
FIGEJS07,,N/A
FIGEJS08,,N/A
FIGEKN01,Keynote Presentation,N/A
FIGFPMCE,,N/A
FIGFPMCO,,N/A
FIGGGS1,Diving into the Research Pool: A Professional Development Workshop for Graduate Students,N/A
FIGGGS2,Going Deeper: A Professional Development Workshop for Graduate Students,N/A
FIGGMYR1,EndNote Essentials,N/A
FIGGMYR2,Research Tool Kit,N/A
FIGGMYR3,Search Strategies &amp; Techniques,N/A
FIGGMYR4,Getting Your Research Out,N/A
FIGGTL01,Learning to Teach: A Professional Development Workshop for Graduate Students,N/A
FIGGTL02,Learning to Teach: A Professional Development Workshop for Graduate Students,N/A
FIGGTL03,Learning to Teach: A Professional Development Workshop for Graduate Students,N/A
FIGGTL04,Learning to Teach: A Professional Development Workshop for Graduate Students,N/A
FIGGWS1,Grantsmanship for Graduate Students,N/A
FIGIGIG1,Entrepreneurship Science-base,N/A
FIGIGIG2,Career Seminars for U3 Students,N/A
FIGIGIG3,,N/A
FIGMTRP,,N/A
FIGNCPRT,CPR Training for Nurses,N/A
FIGNMPST,Moving Patients Safely Training,N/A
FIGNSFTK,,N/A
FIGS196,Freshman Interest Groups,N/A
FILM499,Internship: World Cinemas,3
FINE342,Corporate Finance,3
FINE434,Topics in Finance 1,3
FINE435,Advanced Topics in Finance,3
FINE440,Honours Investment Management Research Project 1,3
FINE440D1,Honours Investment Management Research Project 1,1.5
FINE440D2,Honours Investment Management Research Project 1,1.5
FINE441,Investment Management,3
FINE442,Capital Markets and Institutions,3
FINE443,Applied Corporate Finance,3
FINE444,Security Trading and Market Making,3
FINE445,Real Estate Finance,3
FINE446,Behavioural Finance,3
FINE447,Venture Capital and Entrepreneurial Finance,3
FINE448,Financial Derivatives,3
FINE449,Risk Management in Finance,3
FINE450,Honours Investment Management Research Project 2,3
FINE450D1,Honours Investment Management Research Project 2,1.5
FINE450D2,Honours Investment Management Research Project 2,1.5
FINE451,Fixed Income Analysis,3
FINE452,Applied Quantitative Finance,3
FINE455,Alternative Investments,3
FINE456,Hedge Fund Strategies and Trading,3
FINE460,Financial Analytics,3
FINE464,Pension Funds and Retirement Systems,3
FINE465,Sustainable Finance,3
FINE477,Fintech for Business and Finance,3
FINE482,International Finance 1,3
FINE490,Mergers and Corporate Reorganizations,3
FINE492,International Corporate Finance,3
FINE496,R for Investment,3
FINE541N1,Applied Investments,1.5
FINE541N2,Applied Investments,1.5
FINE547,Advanced Finance Seminar,3
FINE620,Corporate Mergers,3
FINE622,Modern Corporate Finance,3
FINE630,Fixed Income Markets,3
FINE632,Global Environment and Economic Policies,3
FINE639,Derivatives and Risk Management,3
FINE645,Money and Capital Markets,3
FINE646,Investments and Portfolio Management,3
FINE648,Applied Corporate Finance,3
FINE664,Managing Pension and Retirement Funds,3
FINE665,Investment Strategies and Behavioural Finance,3
FINE670,Fundamentals of Financial Research,3
FINE671,Applied Finance Project,9
FINE671D1,Applied Finance Project,4.5
FINE671D2,Applied Finance Project,4.5
FINE671N1,Applied Finance Project,4.5
FINE671N2,Applied Finance Project,4.5
FINE673,Finance Fundamentals,3
FINE674,Fintech,3
FINE675,Financial Valuation Analytics for Startups,1.5
FINE678,Financial Economics,3
FINE679,Corporate Finance Theory,3
FINE680,Investments,3
FINE681,International Capital Markets,3
FINE682,Derivatives,3
FINE683,Advanced Corporate Finance,3
FINE684,Fixed Income Analysis,3
FINE685,Market Risk Management,3
FINE686,Global Corporate Finance,3
FINE687,Global Investments,3
FINE688,Mergers and Acquisitions,3
FINE689,Integrative Finance Project,12
FINE689N1,Integrative Finance Project,6
FINE689N2,Integrative Finance Project,6
FINE690,Advanced Topics in Finance 1,3
FINE690N1,Advanced Topics in Finance 1,1.5
FINE690N2,Advanced Topics in Finance 1,1.5
FINE691,Advanced Topics in Finance 2,3
FINE692,Advanced Topics in Finance 3,3
FINE693,Global Capital Markets,3
FINE694,International Corporate Finance,3
FINE695,Advanced Topics in Finance Analytics 1,1.5
FINE696,Advanced Topics in Finance Analytics 2,1.5
FINE702,Continuous-Time Finance,3
FINE703,Empirical Research in Finance,3
FINE706,Introductory Financial Economics,3
FINE707,Corporate Finance,3
FINE709,International Finance Seminar,3
FINE710,Fixed Income Securities Theory,3
FINE711,Research Topics in Financial Markets Development,3
FMED301,TCP Family Medicine,3
FMED405,Family Medicine Clerkship,8
FMED500,Introduction to Research and Scholarly Activity,1
FMED503,Survey Research Methods in Primary Care,1
FMED504,Family Medicine Research Seminars,1
FMED504D1,Family Medicine Research Seminars,0.5
FMED504D2,Family Medicine Research Seminars,0.5
FMED505,Epidemiology and Data Analysis in Primary Care 1,3
FMED506,Indigenous Perspectives Decolonizing Health Research,3
FMED509,Epidemiology and Data Analysis in Primary Care 2,3
FMED511,Introduction to Art in Healthcare: Making Art Accessible,1
FMED525,Foundations of Translational Science,3
FMED527,Inuit Health in Canadian Context,1
FMED530,Communicating Qualitative Health Research,3
FMED601,Advanced Topics in Family Medicine,3
FMED602,Readings in Family Medicine,1
FMED603,Foundations of Participatory Research,1
FMED604,Advanced Participatory Research in Health,3
FMED605,AI and Analytical Decision-Making in Healthcare,1
FMED606,Operational Issues in Survey Methods in Primary Care,1
FMED607,Intro to Discourse Analysis &amp; Interpretive Health Research,1
FMED608,Advanced Mixed Methods Seminar in Health Research,1
FMED610,Foundations of Family Medicine,1
FMED611,Healthcare Systems, Policy and Performance,3
FMED612,Evaluation Research and Implementation Science,1
FMED613,Communication, Education, and Complex Collaborations,1
FMED614,Foundations of Mixed Methods Research,2
FMED615,Applied Knowledge Translation and Exchange in Health,1
FMED616,Applied Literature Reviews,1
FMED618,Topics in Pharmacoeconomics, Drug Safety and Policy,1
FMED619,Program Management in Global Health and Primary Health Care,3
FMED621,Participatory Health Systems for Safe Birth,1
FMED625,Qualitative Health Research,3
FMED672,Applied Mixed Methods in Health Research,1
FMED679,Epidemiology and Data Analysis in Primary Care 3,3
FMED690,Advanced Ethnography: Context, Complexity and Coordination,3
FMED697,Master's Thesis Research 1,12
FMED698,Master's Thesis Research 2,12
FMED701,PhD Comprehensive Examination,N/A
FMED702,Advanced Doctoral Primary Care Research Seminars,1
FMT4001,Fall Stage (152-VSA-MC),1.33
FMT4002,Soil Tillage (152-VSB-MC),1.67
FMT4003,Information Management (152-VSC-MC),1.33
FMT4004,Animal Physiology and Anatomy (152-VSD-MC),1.33
FMT4005,Introduction to Plant Science (152-VSE-MC),2.33
FMT4006,Pesticides and the Environment (152-VSF-MC),1.33
FMT4007,Health and Safety (152-VSG-MC),2
FMT4008,Animal Genetics and Nutrition (152-VSH-MC),2.33
FMT4009,Soil Fertility (152-VSJ-MC),2
FMT4010,Winter Stage (152-VSK-MC),1.33
FMT4011,Farm Accounting (152-VSL-MC),2
FMT4012,Machinery Maintenance (152-VSM-MC),1.67
FMT4013,Agricultural Internship (152-VSN-MC),2
FMT4013D1,Agricultural Internship (152-VSN-MC),1
FMT4013D2,Agricultural Internship (152-VSN-MC),1
FMT4014,Marketing Strategies (152-VSP-MC),2
FMT4015,Forest Management (152-VSQ-MC),1.33
FMT4016,Budgeting and Administration (152-VSR-MC),2
FMT4017,Agricultural Systems (152-VST-MC),1.33
FMT4018,Enterprise Management 1 (152-VSU-MC),2.33
FMT4018D1,Enterprise Management 1 (152-VSU-MC),1.16
FMT4018D2,Enterprise Management 1 (152-VSU-MC),1.17
FMT4019,Nutrient Management Plan (152-VSV-MC),2
FMT4020,Conservation of Soil and Water (152-VSW-MC),2
FMT4021,Enterprise Management 2 (152-VSX-MC),2.67
FMT4022,Equipment Management (152-VSY-MC),1.67
FMT4023,Building Management (152-VSZ-MC),1.33
FMT4024,Farm Building Development (152-VTA-MC),1.67
FMT4025,Enterprise Management 3 (152-VTB-MC),2.33
FMT4026,Human Resources (152-VTC-MC),1.67
FMT4027,Precision Agriculture (152-VTD-MC),1.33
FMT4028,Dairy Replacement Management (152-VTE-MC),2.67
FMT4029,Dairy Performance Management (152-VTF-MC),2.67
FMT4030,Swine and Poultry Management (152-VTG-MC),2.67
FMT4031,Beef and Sheep Management (152-VTH-MC),2.67
FMT4032,Independent Study in Animal Production(152-VTJ-MC),2.67
FMT4033,Vegetable and Fruit Crops (152-VTK-MC),2.67
FMT4034,Greenhouse Crop Production (152-VTL-MC),2.67
FMT4035,Field Crop Management 1 (152-VTM-MC),2.67
FMT4036,Field Crop Management 2 (152-VTN-MC),2.67
FMT4037,Independent Study in Crop Production (152-VTP-MC),2.67
FMTP001,Farm Practice 1 (152-001-MC),1.33
FMTP002,Introduction to Economics (152-002-MC),1.33
FMTP003,Soil Preparation (152-003-MC),2
FMTP004,Microcomputing (152-004-MC),1.67
FMTP005,Animal Anatomy and Physiology,1.33
FMTP006,Agricultural Botany,2.67
FMTP007,Health and Farm Safety (152-007-MC),2
FMTP008,Introduction to Animal Science (152-008-MC),2.33
FMTP009,Soil Fertilization (152-009-MC),2.67
FMTP010,Farm Business Management 1 (152-010-MC),2.33
FMTP011,Farm Practice 2 (152-011-MC),1.33
FMTP012,Farm Practice 3 (152-012-MC),7
FMTP013,Farm Business Management 2 (152-013-MC),2.33
FMTP014,Machinery Management (152-014-MC),1.67
FMTP016,Agro-Environmental Fertilization Plan 1 (152-016-MC),2
FMTP017,Pesticide Use,1.33
FMTP018,Building Maintenance (152-018-MC),1.33
FMTP019,Tools and Machinery Maintenance (152-019-MC),1.67
FMTP020,Agro-Environmental Fertilization Plan 2 (152-020-MC),1.33
FMTP021,Water and Soil Conservation (152-021-MC),2
FMTP022,Farm Business Management 3 (152-022-MC),2.67
FMTP023,Agricultural Marketing (152-023-MC),2.33
FMTP024,Farm Building Planning (152-024-MC),1.67
FMTP025,Farm Project (152-025-MC),2
FMTP026,Management of Human Resources (152-026-MC),1.33
FMTP027,Precision Farming (152-027-MC),1.33
FMTP028,Dairy Heifer Management (152-028-MC),2.67
FMTP029,Dairy Herd Management (152-029-MC),2.67
FMTP030,Swine and Poultry (152-030-MC),2.67
FMTP031,Beef and Sheep (152-031-MC),2.67
FMTP032,Fruit and Vegetable Crops (152-032-MC),2.67
FMTP033,Greenhouse Crops (152-033-MC),2.67
FMTP034,Feed Crops (152-034-MC),2.67
FMTP035,Industrial Crops (152-035-MC),2.67
FMTP036,Enterprise Internship (152-036-MC),6
FMTP037,Entrepreneurship 1 (152-037-MC),2.33
FMTP038,Financial and Managerial Accounting (152-038-MC),2
FMTP039,Agri-Marketing (152-039-MC),1.67
FMTP040,Nutrient Management Plan 1 (152-040-MC),1.67
FMTP041,Nutrient Management Plan 2 (152-041-MC),1.33
FMTP042,Budgeting, Finance and Policies (152-042-MC),2.33
FMTP043,Entrepreneurship 2 (152-043-MC),2.67
FMTP044,Management of Human Resources (152-044-MC),1.33
FMTP045,Field Crop Production (152-045-MC),2.67
FMTP046,Field Crop Management (152-046-MC),2.67
FMTP074,Complementary Course 2,2
FMTP075,Langue française et communication (602-101-03),2
FMTP076,French 2 (602-VSC-03),2
FMTP077,Introduction to College English,2.67
FMTP078,FMT English (603-VSB-MC),2
FMTP080,English Upgrading,2
FMTP081,Components of Discourse (603-101-04),2.67
FMTP082,Literary Genres (603-102-04),2.33
FMTP083,Literary Themes (603-103-04),2.33
FMTP084,English for FMT (603-VSA-04),2
FMTP085,Humanities 1: Knowledge (345-103-04),2.33
FMTP086,Humanities 2: World Views (345-102-03),2
FMTP087,Humanities 3:Env.&amp; Org. Issues (345-VSH-MC),2
FMTP090,Physical Activity and Health (109-101-MQ),1
FMTP091,Physical Activity and Effectiveness (109-102-MQ),1
FMTP092,Physical Activity and Autonomy (109-103-MQ),1
FMTP093,Health and Physical Education,1
FMTP094,Physical Activity (109-104-02),1
FMTP095,Active Living (109-105-02),1
FMTP096,Forests, Forestry and Society (305-032-MC),2
FMTP097,Landscape Design (504-VSG-MC),2
FMTP098,Français agricole (602-VSG-MC),2
FREN198,FYS: Introduction to French and Québec Literature,3
FREN201,Le français littéraire (français langue seconde),3
FREN203,Analyse de textes (français langue seconde),3
FREN222,Introduction aux études littéraires,3
FREN231,Linguistique française,3
FREN239,Stylistique comparée,3
FREN240,Atelier d'écriture poétique,3
FREN244,Traduction générale,3
FREN245,Grammaire normative,3
FREN250,Littérature française avant 1800,3
FREN251,Littérature française depuis 1800,3
FREN252,Littérature québécoise,3
FREN253,Oeuvres culture occidentale,3
FREN310,Cinéma français,3
FREN311,Cinéma francophone,3
FREN313,Langage et littérature 1,3
FREN315,Cinéma québécois,3
FREN320,Traduire, écrire, expérimenter.,3
FREN324,Traduction littéraire 1,3
FREN333,Questions de littérature du Moyen Âge et de l'Ancien Régime,3
FREN334,L'oeuvre au miroir de la critique,3
FREN335,Théories littéraires 1,3
FREN336,Histoire de la langue française,3
FREN337,Textes, imaginaires, sociétés,3
FREN340,Atelier d'écriture narrative,3
FREN341,Traduction et recherche 1,3
FREN346,Traduction avancée,3
FREN347,Terminologie générale,3
FREN349,Traduction et recherche 2,3
FREN355,Littérature du 20e siècle 1,3
FREN356,Grammaire du texte littéraire,3
FREN360,La littérature du 19e siècle 1,3
FREN362,La littérature du 17e siècle 1,3
FREN364,La littérature du 18e siècle 1,3
FREN366,Littérature de la Renaissance 1,3
FREN372,Littérature québécoise 1,3
FREN375,Théories littéraires 2,3
FREN376,Correction et révision,3
FREN377,Pratiques de l'édition littéraire,3
FREN380,Littératures francophones 1,3
FREN381,Littératures francophones 2,3
FREN382,Littérature québécoise 2,3
FREN391,Savoirs de la littérature 1,3
FREN394,Théories de la traduction,3
FREN420,Enjeux de l’écriture littéraire,3
FREN422,Le métier d'écrivain-e,3
FREN425,Traduction et culture,3
FREN431,Traduction et révision,3
FREN434,Sociolinguistique du français,3
FREN440,Atelier d'écriture dramatique,3
FREN441,Traduction français-anglais,3
FREN443,Traduction littéraire 2,3
FREN444,Questions de littérature moderne,3
FREN450,Questions de littérature québécoise,3
FREN453,Littérature du 20e siècle 2,3
FREN455,La littérature médiévale 1,3
FREN456,La littérature médiévale 2,3
FREN457,La littérature de la Renaissance 2,3
FREN458,La littérature du 17e siècle 2,3
FREN459,La littérature du 18e siècle 2,3
FREN460,Atelier d'écriture,3
FREN461,Enjeux littéraires et culturels 1,3
FREN464D1,Mémoire de spécialisation,3
FREN464D2,Mémoire de spécialisation,3
FREN464N1,Mémoire de spécialisation,3
FREN464N2,Mémoire de spécialisation,3
FREN472,Enjeux littéraires et culturels 2,3
FREN476,Le livre,3
FREN480,Littérature québécoise contemporaine,3
FREN482,La littérature du 19e siècle 2,3
FREN485,Littérature française contemporaine,3
FREN491,Langage et littérature 2,3
FREN492,Histoire de la traduction,3
FREN494,Traduction spécialisée,3
FREN496,Savoirs de la littérature 2,3
FREN498,Questions de littérature 3,3
FREN550,Lectures guidées 1,3
FREN551,Lectures guidées 2,3
FREN595,Séminaire avancé de recherche,3
FREN599,Stage en milieu de travail,3
FREN600,Travaux dirigés 1,3
FREN601,Travaux dirigés 2,3
FREN609,Atelier de création littéraire,3
FREN611,L'expérience littéraire,3
FREN612,Séminaire de recherche 1,3
FREN613,Séminaire de recherche 2,3
FREN615,Littérature et société 1,3
FREN620,Évolution - Langue française au Canada,3
FREN621,Problèmes d'esthétique 1,3
FREN624,Questions de genre 1,3
FREN626,Questions de genre 2,3
FREN628,Théorie littéraire 1,3
FREN629,Histoire des idées,3
FREN694,Théorie littéraire 2,3
FREN696,Élaboration projet de mémoire,3
FREN697,Méthodologie et théorie littéraires,3
FREN698,Master's Seminar,18
FREN699,M.A. Thesis,24
FREN699D1,M.A. Thesis,12
FREN699D2,M.A. Thesis,12
FREN699N1,M.A. Thesis,12
FREN699N2,M.A. Thesis,12
FREN706,Élaboration du sujet de thèse,N/A
FREN706D1,Élaboration du sujet de thèse,N/A
FREN706D2,Élaboration du sujet de thèse,N/A
FREN706N1,Élaboration du sujet de thèse,N/A
FREN706N2,Élaboration du sujet de thèse,N/A
FREN707,Examen préliminaire,N/A
FREN707D1,Examen préliminaire,N/A
FREN707D2,Examen préliminaire,N/A
FREN707N1,Examen préliminaire,N/A
FREN707N2,Examen préliminaire,N/A
FREN710,Séminaire de doctorat 1,1.5
FREN711,Séminaire de doctorat 2,1.5
FREN712,Séminaire de recherche 3,3
FREN720,Moyen Âge 1,3
FREN723,16e siècle 1,3
FREN724,16e siècle 2,3
FREN725,Séminaire de recherche 5,3
FREN726,17e siècle 1,3
FREN727,17e siècle 2,3
FREN729,18e siècle 1,3
FREN730,18e siècle 2,3
FREN731,18e siècle 3,3
FREN737,20e siècle 1,3
FREN738,20e siècle 2,3
FREN751,Roman québécois 2,3
FREN755,Poésie québécoise 1,3
FREN756,Poésie québécoise 2,3
FREN759,Séminaire de recherche 6,3
FREN761,Thème de littérature québécoise 1,3
FREN762,Thème de littérature Québécoise 2,3
FREN765,Littératures francophones 1,3
FREN790,Language Requirement,N/A
FREN790D1,Language Requirement,N/A
FREN790D2,Language Requirement,N/A
FRSL101,Beginners French 1,3
FRSL102,Beginners French 2,3
FRSL103,Near Beginners French,3
FRSL104,Corrective French Pronunciation,3
FRSL105,Intensive Beginners French,6
FRSL206,Elementary French,3
FRSL207,Elementary French 01,6
FRSL207D1,Elementary French 01,3
FRSL207D2,Elementary French 01,3
FRSL208,Intensive Elementary French,6
FRSL209,Français oral élémentaire : santé et services sociaux,3
FRSL210,Français oral intermédiaire 1 : santé et services sociaux,3
FRSL211,Oral and Written French 1,6
FRSL211D1,Oral and Written French 1,3
FRSL211D2,Oral and Written French 1,3
FRSL212,Oral and Written French 1,3
FRSL215,Oral and Written French 1 - Intensive,6
FRSL219,Français intermédiaire 1 : diététique et nutrition,3
FRSL302,Listening Comprehension and Oral Expression 1,3
FRSL303,Listening Comprehension and Oral Expression 2,3
FRSL321,Oral and Written French 2,6
FRSL321D1,Oral and Written French 2,3
FRSL321D2,Oral and Written French 2,3
FRSL322,Oral and Written French 2,3
FRSL325,Oral and Written French 2 - Intensive,6
FRSL329,Français écrit en contexte 1 : santé et services sociaux,3
FRSL330,Français écrit en contexte 2: santé et services sociaux,3
FRSL332,Intermediate French: Grammar 01,3
